id,score,scLivingspaceSqmPrice,scLotareaSqmPrice,scPurchasePrice,scPricetrend,scCondition,scFiring_type,yearConstructed,lotArea,livingSpace,condition,noRooms,purchasePrice,pricepersqmlivingspace,pricepersqmlotarea
4556,0.57,1,1,0.99,0.44,0,0,1920,1200,124,no_information,4,179000,1443.5483870967741,149.16666666666666
4558,0.68,1,1,0.92,0.55,0.6,0,1960,753,205,well_kept,6,979000,4775.609756097561,1300.132802124834
4559,0.79,1,0.99,0.94,0.82,1,0,2019,68,160,first_time_use,5,676500,4227.596550431196,9948.529411764706
4560,0.7,1,1,0.98,0.49,0.7,0,1955,547,180,modernized,8,235000,1305.5555555555557,429.61608775137114
4562,0.64,1,0.99,0.95,0.27,0.6,0,1990,116,189,well_kept,7,579000,3063.4920634920636,4991.379310344828
4563,0.56,1,1,0.99,0.35,0,0,1900,971,210,need_of_renovation,9,85000,404.76190476190476,87.53861997940268
4564,0.69,1,1,0.96,0.59,0.6,0,1960,301,258,well_kept,10,480000,1860.4651162790697,1594.6843853820599
4565,0.79,1,0.99,0.95,0.82,1,0,2019,143,142,first_time_use,4,649500,4565.905096660808,4541.958041958042
4567,0.7,1,0.99,0.96,0.65,0.6,0,1960,101,76,well_kept,3,480000,6315.789473684211,4752.475247524752
4568,0.65,1,1,0.98,0.32,0.6,0,2003,993,135,well_kept,4,265000,1962.962962962963,266.8680765357503
4573,0.65,1,1,0.98,0.3,0.6,0,1955,805,132,well_kept,4,219000,1659.090909090909,272.0496894409938
4574,0.74,1,1,0.96,0.48,1,0,2020,539,151,first_time_use,4,475000,3145.6953642384105,881.2615955473099
4575,0.69,1,1,0.9299999999999999,0.63,0.6,0,2003,259,180,well_kept,8,810000,4500,3127.4131274131273
4576,0.7,1,1,0.96,0.54,0.7,0,1955,964,149,modernized,5,479000,3214.7651006711408,496.88796680497927
4577,0.7,1,1,0.98,0.61,0.6,0,1991,286,143,well_kept,6,239000,1671.3286713286714,835.6643356643357
4579,0.55,1,1,0.98,0.31,0,0,1975,607,166,no_information,4,205000,1234.9397590361446,337.72652388797366
4581,0.72,1,1,0.97,0.47,0.9,0,1929,166,130,first_time_use_after_refurbishment,5,329000,2530.769230769231,1981.9277108433735
4582,0.68,1,1,0.96,0.44,0.7,0,1971,576,125,modernized,5,475000,3800,824.6527777777778
4583,0.67,1,1,0.96,0.44,0.6,0,1979,571,292,well_kept,5,480000,1643.835616438356,840.630472854641
4584,0.56,1,1,0.96,0.4,0,0,1958,200,189,no_information,7,519000,2746.031746031746,2595
4585,0.76,1,1,0.95,0.62,1,0,1937,785,140,first_time_use,7,559000,3992.8571428571427,712.1019108280254
4586,0.87,1,1,0.9,0.44,0.9,1,2010,444,303,mint_condition,5,1200000,3960.3960396039606,2702.7027027027025
4587,0.59,1,1,0.95,0.59,0,0,2020,193,149,no_information,7,581000,3899.3288590604025,3010.3626943005183
4588,0.57,1,1,0.94,0.5,0,0,1969,735,160,need_of_renovation,6,749000,4681.25,1019.047619047619
4589,0.49,1,1,0.99,-0.08,0,0,1971,9500,175,need_of_renovation,6,150000,857.1428571428571,15.789473684210526
4590,0.66,1,1,0.95,0.44,0.6,0,1969,456,230,well_kept,7,599000,2604.3478260869565,1313.5964912280701
4591,0.53,1,1,0.97,0.2,0,0,1914,700,250,need_of_renovation,10,350000,1400,500
4592,0.65,1,1,0.98,0.3,0.6,0,1912,245,125,well_kept,5,292000,2336,1191.8367346938776
4593,0.74,1,1,0.96,0.48,1,0,2020,539,151,first_time_use,4,475000,3145.6953642384105,881.2615955473099
4594,0.69,1,1,0.98,0.57,0.6,0,2001,907,131,well_kept,6,270000,2059.496567505721,297.68467475192944
4595,0.62,1,0.99,0.5900000000000001,0.56,0.6,0,2002,1000,1000,well_kept,10,4900000,4900,4900
4596,0.87,1,1,0.98,0.22,1,1,2021,270,125,first_time_use,4,278500,2228,1031.4814814814815
4597,0.71,1,1,0.96,0.7,0.6,0,1980,762,160,well_kept,7,445000,2781.25,583.989501312336
4599,0.5,1,1,0.96,0.03,0,0,2009,929,214,no_information,6,439000,2047.7656497807632,472.55113024757804
4600,0.51,1,1,0.98,0.08,0,0,1936,415,280,no_information,11,228000,814.2857142857143,549.3975903614457
4601,0.75,1,1,0.95,0.57,1,0,2020,412,143,first_time_use,5,595000,4160.839160839161,1444.1747572815534
4603,0.72,1,1,0.96,0.38,1,0,2020,604,146,first_time_use,5,480000,3287.671232876712,794.7019867549669
4604,0.52,1,1,0.97,0.18,0,0,1968,893,220,no_information,7,340000,1545.4545454545455,380.7390817469205
4605,0.6,1,1,0.94,0.68,0,0,1994,4000,297,no_information,8,680000,2289.5622895622896,170
4607,0.71,1,1,0.95,0.4,0.9,0,2015,638,175,mint_condition,7,649000,3708.5714285714284,1017.2413793103449
4608,0.75,1,1,0.95,0.52,1,0,2020,259,151,first_time_use,6,615000,4051.383399209486,2366.294728741824
4609,0.75,1,1,0.95,0.52,1,0,2020,312,131,first_time_use,5,595000,4535.0609756097565,1902.782219379597
4610,0.67,1,1,0.9299999999999999,0.51,0.6,0,1991,557,230,well_kept,9,830000,3608.695652173913,1490.1256732495513
4611,0.55,1,1,0.98,0.32,0,0,1997,552,150,need_of_renovation,5,265000,1766.6666666666667,480.07246376811594
4612,0.72,1,1,0.98,0.41,0.9,0,2006,360,151,mint_condition,6,285000,1887.4172185430464,791.6666666666666
4613,0.54,1,1,1,0.23,0,0,1900,550,120,need_of_renovation,5,52000,433.3333333333333,94.54545454545455
4616,0.68,1,1,0.98,0.5,0.6,0,1999,380,107,well_kept,4,267900,2503.7383177570096,705
4618,0.67,1,1,0.98,0.35,0.7,0,1967,240,88,modernized,4,210000,2386.3636363636365,875
4619,0.55,1,1,0.99,0.33,0,0,2019,180,120,need_of_renovation,5,120000,1000,666.6666666666666
4620,0.57,1,1,0.95,0.45,0,0,1959,765,300,no_information,11,589000,1963.3333333333333,769.9346405228758
4623,0.59,1,1,0.98,0.55,0,0,1111,275,126,no_information,4,207000,1630.948629057674,752.7272727272727
4624,0.62,1,1,0.96,0.19,0.6,0,1977,680,130,well_kept,5,499000,3838.4615384615386,733.8235294117648
4625,0.68,1,1,0.96,0.43,0.7,0,1953,2550,235,modernized,9,459000,1953.1914893617022,180
4626,0.6,1,1,0.98,0.6,0,0,1965,1623,205,no_information,6,259000,1263.4146341463415,159.58102279728897
4627,0.64,1,0.99,0.98,0.26,0.6,0,2019,56,101,well_kept,4,249000,2465.3465346534654,4446.428571428572
4628,0.74,1,1,0.9299999999999999,0.52,1,0,2020,479,183,first_time_use,5,879500,4782.230438801588,1836.116910229645
4629,0.7,1,1,0.94,0.56,0.7,0,1979,447,352,modernized,11,699000,1985.7954545454545,1563.758389261745
4630,0.54,1,1,0.99,0.27,0,0,1900,5587,231,need_of_renovation,10,115980,500,20.758904599964204
4632,0.56,1,1,0.98,0.35,0,0,1948,555,165,no_information,8,200000,1212.121212121212,360.36036036036035
4633,0.74,1,1,0.9299999999999999,0.52,1,0,2020,446,183,first_time_use,5,879500,4782.230438801588,1971.9730941704036
4634,0.69,1,1,0.96,0.6,0.6,0,1995,3763,950,well_kept,10,450000,473.6842105263158,119.58543715120913
4635,0.66,1,1,0.98,0.38,0.6,0,1975,1060,259,well_kept,12,250000,965.2509652509652,235.8490566037736
4636,0.57,1,1,0.95,0.48,0,0,1985,831,166,need_of_renovation,5,625000,3765.0602409638554,752.1058965102286
4637,0.52,1,1,1,0.15,0,0,1900,525,200,need_of_renovation,9,12500,62.5,23.80952380952381
4640,0.66,1,1,0.99,0.34,0.6,0,1908,742,200,well_kept,10,130000,650,175.2021563342318
4641,0.58,1,1,0.97,0.52,0,0,1920,441,164,need_of_renovation,7,325000,1981.7073170731708,736.9614512471655
4643,0.68,1,1,0.97,0.52,0.6,0,1986,589,116,well_kept,6,398000,3431.0344827586205,675.7215619694397
4644,0.58,1,1,0.97,0.5,0,0,1930,157,157,no_information,6,349000,2222.9299363057326,2222.9299363057326
4645,0.7,1,1,0.95,0.68,0.6,0,1972,2470,144,well_kept,6,650000,4513.888888888889,263.1578947368421
4649,0.62,1,1,0.85,0.24,0.6,0,1995,3000,1650,well_kept,1,1750000,1060.130608090917,583.3333333333334
4650,0.68,1,1,0.98,0.5,0.6,0,1999,228,106,well_kept,4,257900,2433.0188679245284,1131.140350877193
4651,0.67,1,1,0.9299999999999999,0.37,0.7,0,1975,1500,340,modernized,8,835000,2455.8823529411766,556.6666666666666
4652,0.67,1,1,0.99,0.42,0.6,0,1961,830,142,well_kept,6,159000,1119.718309859155,191.56626506024097
4653,0.61,1,0.99,0.9299999999999999,0.75,0,0,1959,210,403,need_of_renovation,17,850000,2109.181141439206,4047.6190476190477
4654,0.58,1,1,0.97,0.5,0,0,1930,541,164,need_of_renovation,6,415000,2526.4824059417997,767.097966728281
4656,0.54,1,1,1,0.23,0,0,1887,273,166,need_of_renovation,5,38000,228.9156626506024,139.19413919413918
4657,0.65,1,1,0.97,0.34,0.6,0,1955,816,284,well_kept,9,355000,1250,435.04901960784315
4658,0.66,1,1,0.9299999999999999,0.45,0.6,0,2002,371,190,well_kept,6,899000,4731.578947368421,2423.1805929919137
4659,0.73,1,0.99,0.94,0.44,1,0,2019,194,140,first_time_use,5.5,779270,5566.214285714285,4016.855670103093
4660,0.73,1,1,0.94,0.44,1,0,2019,320,117,first_time_use,5.5,755060,6453.504273504273,2359.5625
4662,0.61,1,1,0.96,0.71,0,0,1956,780,220,need_of_renovation,10,460000,2090.909090909091,589.7435897435897
4665,0.76,1,1,0.96,0.58,1,0,2021,150,141,first_time_use,5,449900,3190.7801418439717,2999.3333333333335
4667,0.59,1,1,1,0.54,0,0,1915,702,105,no_information,4,60000,571.4285714285714,85.47008547008546
4668,0.76,1,1,0.96,0.58,1,0,2021,200,141,first_time_use,5,499900,3545.3900709219856,2499.5
4669,0.58,1,1,0.97,0.52,0,0,1920,496,201,need_of_renovation,8,365000,1815.9203980099503,735.8870967741935
4673,0.7,1,1,0.9299999999999999,0.57,0.7,0,1976,1198,261,refurbished,8,890000,3409.9616858237546,742.9048414023372
4674,0.73,1,1,0.95,0.82,0.6,0,1930,650,120,well_kept,7,550000,4583.333333333333,846.1538461538462
4675,0.68,1,1,0.97,0.41,0.7,0,1900,561,135,refurbished,5,309000,2288.8888888888887,550.8021390374331
4676,0.75,1,1,0.97,0.51,1,0,2020,315,145,first_time_use,5,405000,2778.349454620292,1285.7142857142858
4679,0.52,1,1,0.98,0.11,0,0,1930,2110,1400,no_information,30,260000,185.71428571428572,123.22274881516587
4681,0.54,1,1,0.95,0.27,0,0,1959,669,218,need_of_renovation,6,595000,2729.3577981651374,889.3871449925261
4682,0.54,1,1,1,0.25,0,0,1900,450,110,need_of_renovation,4,18000,163.63636363636363,40
4683,0.55,1,1,0.97,0.36,0,0,2007,566,125,no_information,5,379000,3032,669.6113074204947
4684,0.56,1,1,0.97,0.4,0,0,1920,1378,238,no_information,6,380000,1595.4320261986732,275.7619738751814
4685,0.61,1,1,0.96,0.09,0.6,0,1978,784,168,well_kept,6,441000,2625,562.5
4686,0.65,1,1,0.9299999999999999,0.37,0.6,0,1966,570,250,well_kept,6,885000,3540,1552.6315789473683
4687,0.7,1,0.99,0.89,0.31,1,0,2021,355,174,first_time_use,5,1270000,7278.3540604046075,3577.4647887323945
4689,0.54,1,1,0.98,0.23,0,0,1900,1398,360,no_information,12,200000,555.5555555555555,143.0615164520744
4690,0.78,1,1,0.95,0.72,1,0,2020,1135,122,first_time_use,5,599000,4909.836065573771,527.7533039647577
4691,0.69,1,1,0.96,0.16,1,0,2019,295,180,first_time_use,7,509000,2827.777777777778,1725.4237288135594
4692,0.68,1,1,0.92,0.54,0.6,0,1997,786,125,well_kept,7,999000,7976.684765250719,1270.9923664122136
4693,0.78,1,1,0.94,0.72,1,0,2020,1135,122,first_time_use,5,687000,5631.147540983607,605.2863436123348
4694,0.61,1,0.91,0.94,0.82,0,0,2019,11,109,no_information,3,669000,6129.180027485112,60818.181818181816
4695,0.57,1,1,0.95,0.47,0,0,1955,725,140,need_of_renovation,6,568000,4054.2469664525343,783.448275862069
4696,0.7,1,1,0.97,0.26,1,0,2019,395,106,first_time_use,3,398000,3754.7169811320755,1007.5949367088608
4697,0.61,1,0.88,0.94,0.82,0,0,2019,9,116,no_information,3,749000,6418.166238217652,83222.22222222222
4698,0.78,1,1,0.94,0.72,1,0,2020,1135,138,first_time_use,5,687000,4978.260869565217,605.2863436123348
4699,0.65,1,1,0.99,0.33,0.6,0,2002,200,55,well_kept,2,175000,3181.818181818182,875
4702,0.6,1,1,0.95,0.62,0,0,2019,193,126,no_information,4.5,549500,4330.522499802979,2837.0075894470547
4706,0.68,1,1,0.97,0.48,0.6,0,1910,498,286,well_kept,7,356500,1246.5034965034965,715.8634538152611
4707,0.73,1,1,0.97,0.41,1,0,2019,173,157,first_time_use,5,389000,2476.7604737043166,2248.5549132947976
4708,0.56,1,1,0.97,0.42,0,0,1967,1098,512,need_of_renovation,21,350000,683.59375,318.76138433515484
4709,0.72,1,1,0.94,0.37,1,0,2020,369,176,first_time_use,5,759900,4317.613636363636,2059.349593495935
4710,0.56,1,1,1,0.38,0,0,1962,114,70,need_of_renovation,3,25000,357.14285714285717,219.2982456140351
4711,0.73,1,1,0.96,0.71,0.7,0,1912,1731,205,modernized,6,498000,2429.268292682927,287.6949740034662
4712,0.56,1,1,1,0.35,0,0,1964,860,100,need_of_renovation,5,49000,490,56.97674418604651
4713,0.57,1,1,0.99,0.44,0,0,1967,90,110,need_of_renovation,5,139000,1263.6363636363637,1544.4444444444443
4716,0.57,1,1,0.99,0.4,0,0,1880,395,114,no_information,5,89000,780.7017543859649,225.31645569620252
4717,0.61,1,1,0.95,0.73,0,0,1961,9644,161,no_information,5.5,599000,3715.8808933002483,62.11115719618416
4718,0.59,1,1,0.95,0.57,0,0,1947,9644,161,no_information,5.5,619000,3839.950372208437,64.18498548320198
4719,0.59,1,1,0.95,0.58,0,0,2012,9644,161,no_information,5.5,599000,3715.8808933002483,62.11115719618416
4720,0.59,1,1,0.95,0.58,0,0,2016,9644,161,no_information,5.5,599000,3715.8808933002483,62.11115719618416
4721,0.59,1,1,0.95,0.58,0,0,1932,9644,161,no_information,5.5,619000,3839.950372208437,64.18498548320198
4722,0.59,1,1,0.95,0.57,0,0,1957,9644,161,no_information,5.5,639000,3964.0198511166254,66.25881377021983
4723,0.7,1,0.99,0.95,0.37,0.9,0,2012,103,103,mint_condition,3,597000,5762.548262548263,5762.548262548263
4724,0.51,1,0.99,0.75,0.3,0,0,1910,561,574,no_information,17,3000000,5219.297482558848,5347.593582887701
4725,0.66,1,1,0.94,0.2,0.8,0,1900,5800,560,fully_renovated,18,750000,1339.2857142857142,129.31034482758622
4726,0.57,1,1,0.96,0.43,0,0,1966,228,122,no_information,5,529000,4336.065573770492,2320.1754385964914
4727,0.72,1,1,0.9,0.64,0.8,0,1908,375,602,fully_renovated,27,1150000,1910.299003322259,3066.6666666666665
4728,0.57,1,1,0.99,0.44,0,0,1930,280,173,need_of_renovation,4,159000,919.0751445086705,567.8571428571429
4730,0.56,1,1,0.95,0.43,0,0,1942,1679,201,no_information,9,639000,3179.10447761194,380.58368076235854
4732,0.7,1,1,0.94,0.68,0.6,0,1999,282,122,well_kept,8,705000,5767.814775423382,2497.3432518597238
4734,0.66,1,1,0.94,0.39,0.6,0,1985,747,182,well_kept,9,679000,3730.769230769231,908.9692101740294
4735,0.57,1,1,0.99,0.43,0,0,1900,187,213,no_information,10,70000,328.63849765258215,374.331550802139
4736,0.65,1,1,0.65,0.67,0.6,0,1994,2194,1742,well_kept,26,4260000,2445.1281109376437,1941.420153399536
4737,0.52,1,1,0.99,0.14,0,0,1954,137,185,no_information,8,125000,675.6756756756756,912.4087591240876
4739,0.67,1,1,0.9299999999999999,0.5,0.6,0,1996,772,390,well_kept,10,849000,2176.923076923077,1099.740932642487
4740,0.64,1,1,0.96,0.25,0.6,0,1998,600,330,well_kept,19,469500,1422.7272727272727,782.5
4741,0.51,1,1,0.99,0.05,0,0,1890,480,180,need_of_renovation,8,120000,666.6666666666666,250
4744,0.55,1,1,0.97,0.36,0,0,2020,284,120,no_information,4,356000,2966.6666666666665,1253.5211267605634
4745,0.73,1,1,0.96,0.43,1,0,2020,336,152,first_time_use,4,462500,3032.7868852459014,1376.4880952380952
4746,0.58,1,1,0.9299999999999999,0.55,0,0,1960,607,83,need_of_renovation,3,890000,10722.89156626506,1466.2273476112027
4747,0.73,1,1,0.96,0.43,1,0,2020,317,150,first_time_use,4,481000,3189.0207518398192,1517.3501577287066
4748,0.55,1,1,0.96,0.36,0,0,2020,493,130,no_information,4,422000,3246.153846153846,855.9837728194726
4749,0.67,1,1,0.96,0.48,0.6,0,1998,1200,218,well_kept,5.5,444000,2036.697247706422,370
4751,0.66,1,1,0.97,0.38,0.6,0,1953,401,125,well_kept,5,389000,3112,970.074812967581
4752,0.52,1,1,0.98,0.17,0,0,1880,7280,455,no_information,17,250000,549.4505494505495,34.34065934065934
4754,0.62,1,1,0.98,0.12,0.6,0,1998,599,172,well_kept,9,249000,1447.6744186046512,415.6928213689483
4755,0.64,1,1,0.85,0.39,0.6,0,1991,4350,335,well_kept,10,1850000,5522.388059701492,425.28735632183907
4756,0.56,1,1,0.99,0.34,0,0,1894,961,76,need_of_renovation,4,99000,1302.6315789473683,103.01768990634756
4757,0.67,1,1,0.97,0.44,0.6,0,2007,258,160,well_kept,5,369000,2306.25,1430.2325581395348
4758,0.54,1,1,0.99,0.27,0,0,1913,403,90,need_of_renovation,5,78000,866.6666666666666,193.5483870967742
4759,0.6,1,1,0.98,0.05,0.6,0,1999,635,115,well_kept,4,300000,2608.695652173913,472.4409448818898
4760,0.64,1,1,0.97,0.19,0.7,0,1700,1500,282,refurbished,10,365000,1294.3262411347519,243.33333333333334
4761,0.54,1,1,0.99,0.23,0,0,2011,124,64,need_of_renovation,4,68000,1062.5,548.3870967741935
4762,0.65,1,1,0.95,0.33,0.6,0,1955,902,206,well_kept,6,549000,2661.302050511416,608.6474501108647
4763,0.68,1,1,0.95,0.56,0.6,0,1980,338,160,well_kept,6,545000,3406.25,1612.4260355029585
4764,0.76,1,1,0.98,0.7,0.9,0,1912,72,57,mint_condition,3,222000,3894.7368421052633,3083.3333333333335
4765,0.68,1,1,0.9299999999999999,0.57,0.6,0,1938,373,170,well_kept,6,799000,4700,2142.0911528150136
4766,0.7,1,1,0.96,0.55,0.7,0,1970,2103,153,refurbished,6,489000,3196.078431372549,232.52496433666192
4767,0.78,1,1,0.9,0.75,1,0,2021,556,251,first_time_use,6,1160000,4621.5139442231075,2086.3309352517986
4768,0.69,1,1,0.95,0.58,0.6,0,2006,500,198,well_kept,7,624000,3140.412682435833,1248
4769,0.69,1,0.99,0.88,0.39,0.9,0,2019,300,830,first_time_use_after_refurbishment,15,1400000,1686.7469879518073,4666.666666666667
4770,0.66,1,1,0.98,0.37,0.6,0,2000,554,115,well_kept,4,248000,2156.521739130435,447.6534296028881
4771,0.66,1,1,0.96,0.33,0.7,0,1989,440,200,modernized,6,539000,2695,1225
4772,0.72,1,1,0.95,0.37,1,0,2020,384,240,first_time_use,7,645000,2681.4666999251685,1679.6875
4773,0.71,1,1,0.9299999999999999,0.35,1,0,2021,315,132,first_time_use,5,900000,6818.181818181818,2857.1428571428573
4774,0.66,1,1,0.97,0.37,0.6,0,1999,800,150,well_kept,5,420000,2800,525
4775,0.69,1,1,0.94,0.22,1,0,2021,240,132,first_time_use,5,675000,5113.636363636364,2812.5
4776,0.57,1,1,0.98,0.42,0,0,1980,634,265,no_information,9,187300,706.7924528301887,295.42586750788644
4777,0.71,1,1,0.94,0.32,1,0,2020,273,136,first_time_use,4,675000,4963.235294117647,2472.5274725274726
4778,0.71,1,1,0.95,0.32,1,0,2020,190,136,first_time_use,4,649000,4772.058823529412,3415.7894736842104
4779,0.59,1,1,0.97,0.55,0,0,2020,580,100,no_information,4,338000,3380,582.7586206896551
4780,0.67,1,1,0.97,0.35,0.7,0,1979,188,121,refurbished,4,369000,3049.586776859504,1962.7659574468084
4781,0.68,1,1,0.95,0.53,0.6,0,1947,1005,217,well_kept,6,619000,2852.5345622119817,615.9203980099503
4782,0.59,1,1,0.97,0.55,0,0,2020,580,138,no_information,6,373000,2702.8985507246375,643.1034482758621
4783,0.65,1,1,0.97,0.35,0.6,0,1982,482,120,well_kept,5,370000,3083.3333333333335,767.6348547717843
4784,0.55,1,1,0.99,0.31,0,0,1975,382,115,no_information,5,129000,1121.7391304347825,337.69633507853405
4785,0.55,1,1,0.98,0.32,0,0,1965,190,145,no_information,5,189000,1303.448275862069,994.7368421052631
4788,0.66,1,1,0.95,0.42,0.6,0,1973,810,312,well_kept,10,579000,1855.7692307692307,714.8148148148148
4789,0.58,1,1,0.99,0.49,0,0,1970,948,148,need_of_renovation,5,179000,1209.4594594594594,188.81856540084388
4790,0.53,1,1,0.97,0.19,0,0,1965,4751,400,need_of_renovation,16,350000,875,73.66870132603663
4791,0.74,1,1,0.96,0.48,1,0,2019,308,184,first_time_use,5,495000,2690.217391304348,1607.142857142857
4792,0.57,1,1,0.96,0.44,0,0,1990,350,124,no_information,4,539800,4335.74297188755,1540.4371896581245
4793,0.57,1,1,0.96,0.44,0,0,2015,307,124,no_information,4,539800,4335.74297188755,1753.166612536538
4794,0.57,1,1,0.95,0.44,0,0,2021,304,166,no_information,5,649800,3902.7027027027025,2134.2004138338752
4795,0.58,1,1,0.95,0.55,0,0,2020,276,122,no_information,5.5,649500,5323.770491803279,2353.2608695652175
4796,0.63,1,0.99,0.94,0.18,0.7,0,1600,130,179,refurbished,5,749000,4184.3575418994415,5761.538461538462
4797,0.58,1,1,0.95,0.55,0,0,2020,244,122,no_information,5.5,649500,5323.770491803279,2661.8852459016393
4799,0.7,1,1,0.97,0.32,0.9,0,2005,783,240,mint_condition,10,335000,1395.8333333333333,427.8416347381865
4800,0.66,1,1,0.95,0.38,0.6,0,1929,475,210,well_kept,7,650000,3095.2380952380954,1368.421052631579
4801,0.88,1,1,0.96,0.39,0.9,1,2021,335,150,mint_condition,6,515500,3436.6666666666665,1538.8059701492537
4802,0.61,1,1,0.99,0.06,0.6,0,1978,1069,77,well_kept,4,128888,1663.0709677419354,120.56875584658559
4804,0.55,1,1,0.98,0.33,0,0,2021,123,120,no_information,5,299900,2499.1666666666665,2438.211382113821
4805,0.52,1,1,0.99,0.16,0,0,1904,249,135,need_of_renovation,8,159000,1177.7777777777778,638.5542168674699
4806,0.68,1,1,0.99,0.41,0.7,0,1900,102,50,modernized,6,68500,1370,671.5686274509804
4807,0.75,1,0.99,0.95,0.57,1,0,2020,116,146,first_time_use,4,650000,4451.445007533214,5594.28522248042
4809,0.64,1,1,0.95,0.22,0.7,0,1904,712,250,refurbished,14,585000,2340,821.629213483146
4811,0.79,1,1,0.94,0.8,1,0,1982,381,173,first_time_use,4,738400,4263.525607714071,1938.0577427821522
4813,0.79,1,1,0.94,0.8,1,0,1988,381,173,first_time_use,4,738400,4263.525607714071,1938.0577427821522
4815,0.59,1,1,0.98,0.55,0,0,1910,275,103,need_of_renovation,6,229800,2231.0679611650485,835.6363636363636
4816,0.67,1,1,0.98,0.35,0.7,0,1960,361,233,modernized,9,250000,1072.961373390558,692.5207756232687
4823,0.55,1,1,0.98,0.29,0,0,1915,400,114,no_information,5,225000,1973.6842105263158,562.5
4825,0.7,1,1,0.99,0.48,0.7,0,1913,236,74,modernized,3.5,149000,1992.244952533761,631.3559322033898
4827,0.56,1,1,0.95,0.38,0,0,1912,410,269,need_of_renovation,13,598000,2217.5251232988467,1458.5365853658536
4828,0.7,1,1,0.98,0.35,0.9,0,2006,900,145,mint_condition,5,298000,2055.1724137931033,331.1111111111111
4830,0.64,1,1,0.96,0.85,0,0,2010,250,155,no_information,6,512878.1,3290,2051.5124
4832,0.74,1,1,0.97,0.6,0.9,0,2012,160,125,mint_condition,4,419000,3352,2618.75
4835,0.64,1,1,0.99,0.23,0.6,0,1930,444,308,well_kept,11,120000,389.61038961038963,270.27027027027026
4836,0.68,1,1,0.98,0.48,0.6,0,1976,1025,135,well_kept,5,219000,1622.2222222222222,213.65853658536585
4837,0.66,1,1,0.95,0.31,0.7,0,1966,464,125,modernized,5,555555,4444.44,1197.3168103448277
4840,0.54,1,1,0.97,0.3,0,0,1970,973,214,need_of_renovation,7,320000,1495.3271028037384,328.879753340185
